visit_id,rep_id,hcp_id,visit_date,drug_promoted,visit_duration_minutes
645,1,909,2024-08-30,CardioMax,21
646,1,864,2024-08-07,CardioMax,21
647,1,228,2024-08-20,GlucoShield,31
648,1,1289,2024-08-21,CardioMax,24
649,1,1351,2024-08-07,CardioMax,37
650,1,1287,2024-09-05,CardioMax,32
651,1,1099,2024-09-10,CardioMax,37
652,1,1652,2024-09-11,CardioMax,18
653,1,1487,2024-09-30,GlucoShield,35
654,1,108,2024-09-06,CardioMax,28
655,1,1992,2024-09-10,CardioMax,21
656,1,1477,2024-09-24,CardioMax,10
657,1,1679,2024-09-04,CardioMax,31
658,1,1206,2024-09-24,CardioMax,25
659,1,1665,2024-09-09,CardioMax,26
660,1,228,2024-09-27,CardioMax,26
661,1,731,2024-09-18,CardioMax,20
662,1,1704,2024-09-23,CardioMax,30
663,1,417,2024-09-24,GlucoShield,18
664,1,192,2024-09-30,GlucoShield,33
665,1,1534,2024-09-27,CardioMax,41
666,1,1639,2024-09-25,GlucoShield,36
667,1,321,2024-09-24,CardioMax,18
668,1,1660,2024-09-06,CardioMax,25
669,1,1309,2024-09-23,CardioMax,25
670,1,1076,2024-09-03,CardioMax,27
671,1,1612,2024-09-25,CardioMax,25
672,1,891,2024-09-27,CardioMax,24
673,1,402,2024-09-23,CardioMax,31
674,1,590,2024-09-13,CardioMax,29
675,1,1049,2024-09-25,CardioMax,32
676,1,1087,2024-09-30,CardioMax,14
677,1,1569,2024-09-24,GlucoShield,11
678,1,1552,2024-09-26,CardioMax,32
679,1,1129,2024-09-23,CardioMax,23
680,1,1532,2024-09-11,CardioMax,23
681,1,399,2024-09-16,CardioMax,20
682,1,93,2024-09-23,CardioMax,25
683,1,1704,2024-09-20,CardioMax,22
684,1,169,2024-09-13,CardioMax,23
685,1,483,2024-09-20,CardioMax,28
686,1,1333,2024-09-10,CardioMax,42
687,1,864,2024-09-27,CardioMax,27
688,1,1704,2024-09-06,CardioMax,28
689,1,163,2024-10-25,CardioMax,35
690,1,986,2024-10-03,CardioMax,30
691,1,1165,2024-10-07,CardioMax,25
692,1,206,2024-10-14,CardioMax,37
693,1,1901,2024-10-21,CardioMax,27
694,1,1954,2024-10-23,CardioMax,11
695,1,1108,2024-10-16,CardioMax,31
696,1,1901,2024-10-04,CardioMax,24
697,1,364,2024-10-15,CardioMax,35
698,1,41,2024-10-01,CardioMax,16
699,1,54,2024-10-24,CardioMax,19
700,1,1133,2024-10-14,CardioMax,26
701,1,149,2024-10-03,CardioMax,30
702,1,1919,2024-10-29,CardioMax,22
703,1,286,2024-10-30,CardioMax,26
704,1,656,2024-10-10,CardioMax,16
705,1,1606,2024-10-24,CardioMax,24
706,1,451,2024-10-17,CardioMax,27
707,1,483,2024-10-30,CardioMax,33
708,1,1202,2024-10-11,CardioMax,26
709,1,559,2024-10-09,CardioMax,36
710,1,451,2024-10-23,CardioMax,18
711,1,511,2024-10-01,CardioMax,11
712,1,1022,2024-10-07,CardioMax,27
713,1,1932,2024-10-09,CardioMax,28
714,1,1632,2024-10-21,CardioMax,25
715,1,590,2024-10-03,CardioMax,32
716,1,756,2024-10-22,CardioMax,26
717,1,986,2024-10-25,CardioMax,23
718,1,1954,2024-10-02,CardioMax,18
719,1,351,2024-10-03,CardioMax,33
720,1,745,2024-10-08,CardioMax,24
721,1,1402,2024-10-23,CardioMax,26
722,1,1932,2024-10-02,CardioMax,37
723,1,302,2024-10-03,CardioMax,19
724,1,466,2024-10-09,CardioMax,34
725,1,461,2024-10-16,CardioMax,48
726,1,40,2024-10-14,CardioMax,25
727,1,1151,2024-10-29,CardioMax,31
728,1,1268,2024-10-03,CardioMax,15
729,1,1149,2024-10-03,CardioMax,29
730,1,163,2024-10-30,CardioMax,26
731,1,156,2024-10-01,CardioMax,22
732,1,419,2024-10-25,CardioMax,20
733,1,596,2024-10-30,CardioMax,37
734,1,1534,2024-10-02,GlucoShield,27
735,1,310,2024-10-24,CardioMax,21
736,1,69,2024-10-17,CardioMax,33
737,1,838,2024-10-17,GlucoShield,23
738,1,878,2024-10-24,CardioMax,23
739,1,965,2024-10-03,CardioMax,24
740,1,1611,2024-10-24,CardioMax,28
741,1,851,2024-11-18,CardioMax,26
742,1,418,2024-11-06,CardioMax,29
743,1,415,2024-11-08,CardioMax,36
744,1,1050,2024-11-14,CardioMax,28
745,1,1287,2024-11-29,GlucoShield,22
746,1,1838,2024-11-13,GlucoShield,31
747,1,1048,2024-11-08,CardioMax,18
748,1,1932,2024-11-11,CardioMax,22
749,1,1898,2024-11-29,CardioMax,35
750,1,1679,2024-11-27,CardioMax,15
751,1,1048,2024-11-29,CardioMax,27
752,1,280,2024-11-06,CardioMax,38
753,1,451,2024-11-19,CardioMax,20
754,1,1205,2024-11-26,CardioMax,24
755,1,905,2024-11-13,CardioMax,27
756,1,289,2024-11-04,CardioMax,39
757,1,1017,2024-11-01,GlucoShield,26
758,1,30,2024-11-07,CardioMax,24
759,1,1413,2024-11-20,CardioMax,25
760,1,163,2024-11-14,CardioMax,31
761,1,1172,2024-11-26,CardioMax,16
762,1,1552,2024-11-06,CardioMax,31
763,1,268,2024-11-11,CardioMax,24
764,1,1072,2024-11-05,CardioMax,33
765,1,1519,2024-11-14,CardioMax,17
766,1,533,2024-11-22,GlucoShield,13
767,1,321,2024-11-01,CardioMax,36
768,1,714,2024-11-21,CardioMax,24
769,1,1119,2024-11-22,CardioMax,30
770,1,1125,2024-11-20,CardioMax,22
771,1,268,2024-11-01,CardioMax,29
772,1,974,2024-11-13,CardioMax,27
773,1,553,2024-11-11,GlucoShield,45
774,1,1652,2024-11-29,CardioMax,26
775,1,670,2024-11-19,CardioMax,34
776,1,1646,2024-11-07,CardioMax,32
777,1,909,2024-11-28,GlucoShield,27
778,1,1402,2024-11-11,CardioMax,17
779,1,1054,2024-11-19,CardioMax,24
780,1,1171,2024-11-15,CardioMax,14
781,1,848,2024-11-04,CardioMax,27
782,1,1503,2024-11-15,CardioMax,12
783,1,906,2024-11-04,CardioMax,37
784,1,974,2024-11-07,CardioMax,20
785,1,1072,2024-11-28,CardioMax,36
786,1,1632,2024-11-22,CardioMax,23
787,1,1218,2024-11-26,CardioMax,28
788,1,741,2024-11-26,CardioMax,29
789,1,1268,2024-11-13,CardioMax,23
790,1,1202,2024-11-13,CardioMax,26
791,1,1873,2024-11-27,CardioMax,25
792,1,1932,2024-12-09,CardioMax,31
793,1,1838,2024-12-03,CardioMax,37
794,1,1179,2024-12-06,CardioMax,35
795,1,1129,2024-12-20,CardioMax,28
796,1,771,2024-12-06,CardioMax,10
797,1,40,2024-12-31,GlucoShield,22
798,1,263,2024-12-26,CardioMax,15
799,1,1477,2024-12-10,GlucoShield,33
800,1,1001,2024-12-31,CardioMax,18
801,1,290,2024-12-19,CardioMax,19
802,1,541,2024-12-04,CardioMax,36
803,1,1900,2024-12-24,CardioMax,26
804,1,771,2024-12-25,CardioMax,32
805,1,1820,2024-12-05,CardioMax,19
806,1,656,2024-12-23,CardioMax,34
807,1,1099,2024-12-12,GlucoShield,26
808,1,40,2024-12-26,CardioMax,30
809,1,1076,2024-12-05,CardioMax,29
810,1,1184,2024-12-19,CardioMax,24
811,1,469,2024-12-31,CardioMax,27
812,1,1128,2024-12-30,CardioMax,21
813,1,1205,2024-12-11,GlucoShield,23
814,1,1309,2024-12-11,CardioMax,31
815,1,1519,2024-12-31,CardioMax,15
816,1,667,2024-12-24,GlucoShield,31
817,1,1123,2024-12-26,CardioMax,28
818,1,1954,2024-12-02,CardioMax,27
819,1,1735,2024-12-24,CardioMax,34
820,1,1918,2024-12-04,CardioMax,23
821,1,815,2024-12-19,CardioMax,42
822,1,1534,2024-12-04,CardioMax,32
823,1,1168,2024-12-18,CardioMax,29
824,1,194,2024-12-06,CardioMax,19
825,1,1606,2024-12-18,CardioMax,27
826,1,1289,2024-12-31,CardioMax,19
827,1,415,2024-12-30,CardioMax,21
828,1,192,2024-12-20,CardioMax,30
829,1,1646,2024-12-27,CardioMax,24
830,1,192,2024-12-20,CardioMax,25
831,1,203,2024-12-26,CardioMax,22
832,1,909,2024-12-05,CardioMax,16
833,1,269,2024-12-03,CardioMax,30
834,1,1848,2024-12-20,CardioMax,23
835,1,997,2024-12-09,CardioMax,37
836,1,1123,2024-12-25,CardioMax,29
837,1,1871,2024-12-10,CardioMax,21
838,1,1085,2024-12-17,CardioMax,24
839,1,744,2024-12-13,CardioMax,34
840,1,1561,2024-12-24,CardioMax,28
841,1,960,2024-12-31,CardioMax,27
842,1,697,2024-12-20,CardioMax,12
843,1,1394,2024-12-02,CardioMax,27
844,1,1562,2024-12-18,CardioMax,26
845,1,1552,2024-12-19,CardioMax,40
846,1,1940,2024-12-24,CardioMax,21
847,1,1534,2024-12-11,CardioMax,28
848,1,1503,2024-12-03,CardioMax,29
849,1,1665,2024-12-20,CardioMax,31
850,2,1149,2023-07-12,CardioMax,17
851,2,1291,2023-07-13,CardioMax,25
852,2,1987,2023-07-21,CardioMax,38
853,2,467,2023-07-17,CardioMax,27
854,2,1171,2023-07-12,CardioMax,32
855,2,983,2023-07-25,CardioMax,10
856,2,54,2023-07-12,CardioMax,24
857,2,30,2023-07-19,CardioMax,23
858,2,232,2023-07-24,CardioMax,20
859,2,1206,2023-07-31,GlucoShield,26
860,2,1122,2023-07-31,GlucoShield,16
861,2,1119,2023-07-26,CardioMax,30
862,2,49,2023-07-05,CardioMax,23
863,2,997,2023-07-28,CardioMax,32
864,2,1853,2023-07-17,CardioMax,23
865,2,848,2023-07-28,GlucoShield,37
866,2,1171,2023-07-10,CardioMax,16
867,2,1519,2023-07-26,CardioMax,25
868,2,1532,2023-07-14,CardioMax,25
869,2,1072,2023-07-13,CardioMax,22
870,2,1665,2023-07-26,CardioMax,25
871,2,838,2023-07-07,CardioMax,12
872,2,1720,2023-07-21,CardioMax,27
873,2,479,2023-07-27,CardioMax,34
874,2,570,2023-07-03,CardioMax,15
875,2,105,2023-07-18,CardioMax,19
876,2,1561,2023-07-27,CardioMax,29
877,2,891,2023-07-04,CardioMax,23
878,2,466,2023-07-20,CardioMax,26
879,2,467,2023-07-11,CardioMax,21
880,2,1736,2023-07-19,GlucoShield,10
881,2,1632,2023-07-18,CardioMax,20
882,2,1119,2023-07-14,CardioMax,24
883,2,1165,2023-07-28,CardioMax,37
884,2,1001,2023-07-31,CardioMax,11
885,2,838,2023-07-21,CardioMax,14
886,2,1848,2023-07-28,CardioMax,21
887,2,261,2023-07-10,CardioMax,26
888,2,891,2023-07-18,CardioMax,28
889,2,727,2023-07-25,CardioMax,29
890,2,1838,2023-08-04,GlucoShield,21
891,2,469,2023-08-10,CardioMax,10
892,2,1838,2023-08-02,CardioMax,20
893,2,661,2023-08-18,CardioMax,18
894,2,1940,2023-08-03,CardioMax,33
895,2,570,2023-08-08,CardioMax,29
896,2,1918,2023-08-25,GlucoShield,33
897,2,105,2023-08-18,CardioMax,21
898,2,1361,2023-08-22,CardioMax,30
899,2,1087,2023-08-11,CardioMax,23
900,2,1012,2023-08-16,GlucoShield,15
901,2,461,2023-08-04,CardioMax,24
902,2,1355,2023-08-16,CardioMax,27
903,2,399,2023-08-30,CardioMax,31
904,2,1110,2023-08-29,CardioMax,23
905,2,511,2023-08-29,CardioMax,26
906,2,1918,2023-08-31,CardioMax,39
907,2,43,2023-08-10,GlucoShield,29
908,2,415,2023-08-02,CardioMax,40
909,2,483,2023-08-01,GlucoShield,25
910,2,878,2023-08-25,CardioMax,29
911,2,467,2023-08-24,CardioMax,14
912,2,1022,2023-08-11,CardioMax,20
913,2,1700,2023-08-28,CardioMax,30
914,2,1367,2023-08-04,CardioMax,21
915,2,1129,2023-08-21,CardioMax,26
916,2,195,2023-08-08,CardioMax,40
917,2,1333,2023-08-29,CardioMax,17
918,2,323,2023-08-08,CardioMax,29
919,2,1534,2023-08-04,CardioMax,28
920,2,508,2023-08-04,CardioMax,20
921,2,891,2023-08-15,CardioMax,35
922,2,741,2023-08-22,GlucoShield,14
923,2,1665,2023-08-10,CardioMax,33
924,2,261,2023-08-09,CardioMax,23
925,2,1122,2023-08-30,CardioMax,39
926,2,974,2023-09-29,CardioMax,37
927,2,511,2023-09-25,CardioMax,25
928,2,771,2023-09-13,CardioMax,16
929,2,40,2023-09-13,CardioMax,16
930,2,1081,2023-09-19,CardioMax,38
931,2,1049,2023-09-08,CardioMax,27
932,2,1081,2023-09-29,CardioMax,28
933,2,1938,2023-09-18,CardioMax,35
934,2,1838,2023-09-29,CardioMax,32
935,2,310,2023-09-26,CardioMax,26
936,2,771,2023-09-22,CardioMax,25
937,2,905,2023-09-08,CardioMax,28
938,2,747,2023-09-22,CardioMax,27
939,2,1561,2023-09-05,CardioMax,26
940,2,1081,2023-09-29,CardioMax,19
941,2,1125,2023-09-20,CardioMax,21
942,2,1660,2023-09-11,CardioMax,35
943,2,1569,2023-09-01,CardioMax,19
944,2,268,2023-09-26,CardioMax,30
945,2,1367,2023-09-21,CardioMax,28
946,2,936,2023-09-22,CardioMax,21
947,2,639,2023-09-04,CardioMax,10
948,2,93,2023-09-29,CardioMax,39
949,2,1021,2023-09-18,CardioMax,20
950,2,745,2023-09-28,CardioMax,30
951,2,511,2023-09-04,CardioMax,23
952,2,1333,2023-09-19,CardioMax,21
953,2,1503,2023-09-05,CardioMax,18
954,2,483,2023-09-11,CardioMax,39
955,2,93,2023-09-13,CardioMax,34
956,2,1656,2023-09-28,CardioMax,25
957,2,26,2023-09-14,CardioMax,20
958,2,1878,2023-09-01,GlucoShield,15
959,2,1172,2023-09-20,CardioMax,21
960,2,700,2023-09-20,CardioMax,36
961,2,483,2023-09-13,CardioMax,26
962,2,18,2023-09-15,CardioMax,15
963,2,469,2023-09-28,CardioMax,21
964,2,280,2023-09-05,CardioMax,30
965,2,1163,2023-09-22,CardioMax,14
966,2,323,2023-09-11,CardioMax,25
967,2,1085,2023-09-18,CardioMax,33
968,2,1139,2023-09-20,CardioMax,13
969,2,642,2023-09-04,CardioMax,19
970,2,52,2023-09-13,GlucoShield,31
971,2,54,2023-09-15,CardioMax,30
972,2,43,2023-09-01,CardioMax,28
973,2,1431,2023-09-14,CardioMax,26
974,2,697,2023-09-11,CardioMax,16
975,2,1561,2023-09-21,CardioMax,27
976,2,997,2023-10-10,CardioMax,21
977,2,81,2023-10-25,CardioMax,26
978,2,1715,2023-10-12,GlucoShield,30
979,2,960,2023-10-02,CardioMax,17
980,2,1133,2023-10-27,CardioMax,18
981,2,280,2023-10-11,CardioMax,36
982,2,11,2023-10-02,CardioMax,31
983,2,483,2023-10-16,CardioMax,22
984,2,1355,2023-10-26,CardioMax,21
985,2,210,2023-10-24,CardioMax,27
986,2,1838,2023-10-27,CardioMax,23
987,2,442,2023-10-11,CardioMax,25
988,2,418,2023-10-17,CardioMax,25
989,2,364,2023-10-31,CardioMax,15
990,2,30,2023-10-13,CardioMax,18
991,2,1503,2023-10-30,CardioMax,27
992,2,1704,2023-10-26,CardioMax,24
993,2,1165,2023-10-30,GlucoShield,25
994,2,373,2023-10-18,CardioMax,30
995,2,590,2023-10-06,CardioMax,15
996,2,1012,2023-10-03,CardioMax,38
997,2,1918,2023-10-06,CardioMax,23
998,2,508,2023-10-04,CardioMax,30
999,2,1413,2023-10-13,CardioMax,29
1000,2,959,2023-10-03,CardioMax,26
1001,2,639,2023-10-31,CardioMax,28
1002,2,974,2023-10-19,CardioMax,10
1003,2,163,2023-10-06,CardioMax,27
1004,2,1561,2023-10-02,CardioMax,18
1005,2,483,2023-10-10,CardioMax,12
1006,2,1394,2023-10-06,CardioMax,32
1007,2,156,2023-10-23,GlucoShield,21
1008,2,1918,2023-10-20,GlucoShield,23
1009,2,402,2023-10-17,CardioMax,21
1010,2,1715,2023-10-04,CardioMax,33
1011,2,1575,2023-10-04,CardioMax,29
1012,2,1933,2023-10-06,CardioMax,31
1013,2,1012,2023-10-18,CardioMax,26
1014,2,1402,2023-10-27,CardioMax,23
1015,2,785,2023-10-27,CardioMax,17
1016,2,370,2023-10-23,CardioMax,10
1017,2,960,2023-10-18,CardioMax,25
1018,2,321,2023-10-30,GlucoShield,25
1019,2,1966,2023-10-23,GlucoShield,28
1020,2,206,2023-10-20,CardioMax,34
1021,2,1133,2023-10-11,CardioMax,21
1022,2,635,2023-11-17,CardioMax,21
1023,2,263,2023-11-22,CardioMax,32
1024,2,1660,2023-11-13,CardioMax,22
1025,2,1133,2023-11-27,CardioMax,22
1026,2,1720,2023-11-13,CardioMax,24
1027,2,1880,2023-11-06,CardioMax,35
1028,2,105,2023-11-16,CardioMax,23
1029,2,1048,2023-11-10,CardioMax,16
1030,2,803,2023-11-24,CardioMax,20
1031,2,1172,2023-11-24,CardioMax,25
1032,2,1552,2023-11-21,CardioMax,13
1033,2,570,2023-11-16,CardioMax,31
1034,2,1120,2023-11-28,CardioMax,23
1035,2,1361,2023-11-08,CardioMax,33
1036,2,269,2023-11-06,CardioMax,16
1037,2,1589,2023-11-09,CardioMax,21
1038,2,1151,2023-11-08,CardioMax,35
1039,2,1901,2023-11-15,GlucoShield,33
1040,2,718,2023-11-15,CardioMax,22
1041,2,214,2023-11-03,GlucoShield,26
1042,2,1050,2023-11-15,GlucoShield,28
1043,2,194,2023-11-28,CardioMax,20
1044,2,1933,2023-11-15,GlucoShield,33
1045,2,54,2023-11-02,CardioMax,22
1046,2,1477,2023-11-27,CardioMax,17
1047,2,1081,2023-11-24,CardioMax,22
1048,2,771,2023-11-14,CardioMax,15
1049,2,150,2023-11-23,CardioMax,12
1050,2,1171,2023-11-20,CardioMax,33
1051,2,1132,2023-11-06,CardioMax,17
1052,2,570,2023-11-13,CardioMax,19
1053,2,1838,2023-11-10,GlucoShield,13
1054,2,656,2023-11-07,CardioMax,26
1055,2,965,2023-11-21,CardioMax,21
1056,2,1099,2023-11-13,CardioMax,30
1057,2,210,2023-11-07,CardioMax,30
1058,2,1873,2023-11-08,CardioMax,25
1059,2,803,2023-11-27,CardioMax,30
1060,2,192,2023-11-15,GlucoShield,31
1061,2,827,2023-11-03,GlucoShield,27
1062,2,1149,2023-11-15,CardioMax,26
1063,2,1071,2023-11-21,CardioMax,25
1064,2,1333,2023-11-29,GlucoShield,28
1065,2,105,2023-11-14,CardioMax,26
1066,2,590,2023-11-24,CardioMax,21
1067,2,1605,2023-11-03,CardioMax,26
1068,2,192,2023-11-02,CardioMax,18
1069,2,399,2023-12-11,CardioMax,24
1070,2,30,2023-12-18,CardioMax,27
1071,2,891,2023-12-19,CardioMax,10
1072,2,194,2023-12-06,CardioMax,22
1073,2,206,2023-12-12,CardioMax,26
1074,2,552,2023-12-11,CardioMax,24
1075,2,1179,2023-12-05,CardioMax,23
1076,2,1085,2023-12-28,CardioMax,24
1077,2,156,2023-12-08,CardioMax,22
1078,2,1933,2023-12-05,CardioMax,10
1079,2,1717,2023-12-01,CardioMax,36
1080,2,533,2023-12-07,CardioMax,27
1081,2,246,2023-12-22,CardioMax,21
1082,2,1898,2023-12-07,CardioMax,24
1083,2,983,2023-12-29,CardioMax,28
1084,2,667,2023-12-29,CardioMax,34
1085,2,1022,2023-12-18,CardioMax,34
1086,2,1515,2023-12-08,CardioMax,27
1087,2,338,2023-12-14,CardioMax,29
1088,2,1500,2023-12-08,CardioMax,13
1089,2,1454,2023-12-14,CardioMax,22
1090,2,1091,2023-12-08,GlucoShield,29
1091,2,1679,2023-12-07,CardioMax,20
1092,2,268,2023-12-25,CardioMax,31
1093,2,1140,2023-12-11,CardioMax,22
1094,2,965,2023-12-22,CardioMax,16
1095,2,905,2023-12-22,CardioMax,12
1096,2,511,2023-12-07,GlucoShield,28
1097,2,785,2023-12-25,CardioMax,17
1098,2,214,2023-12-21,GlucoShield,24
1099,2,511,2023-12-08,CardioMax,22
1100,2,555,2023-12-25,CardioMax,18
1101,2,1388,2023-12-21,CardioMax,24
1102,2,81,2023-12-18,CardioMax,25
1103,2,1206,2023-12-15,GlucoShield,29
1104,2,453,2023-12-13,CardioMax,28
1105,2,194,2023-12-29,CardioMax,26
1106,2,642,2023-12-12,CardioMax,26
1107,2,461,2023-12-13,CardioMax,13
1108,2,1110,2023-12-18,CardioMax,26
1109,2,745,2023-12-08,CardioMax,20
1110,2,1932,2023-12-29,CardioMax,29
1111,2,1932,2023-12-28,CardioMax,24
1112,2,960,2023-12-07,CardioMax,27
1113,2,1561,2023-12-08,CardioMax,26
1114,2,26,2023-12-22,GlucoShield,30
1115,2,1108,2023-12-19,CardioMax,21
1116,2,909,2024-01-05,CardioMax,26
1117,2,960,2024-01-31,CardioMax,34
1118,2,150,2024-01-04,CardioMax,17
1119,2,851,2024-01-30,CardioMax,29
1120,2,1500,2024-01-09,CardioMax,25
1121,2,1848,2024-01-22,CardioMax,19
1122,2,878,2024-01-17,CardioMax,28
1123,2,905,2024-01-08,CardioMax,19
1124,2,1351,2024-01-09,CardioMax,25
1125,2,1898,2024-01-25,CardioMax,21
1126,2,552,2024-01-29,CardioMax,28
1127,2,959,2024-01-17,CardioMax,22
1128,2,1561,2024-01-11,CardioMax,19
1129,2,1161,2024-01-02,CardioMax,13
1130,2,222,2024-01-04,CardioMax,28
1131,2,1172,2024-01-29,CardioMax,19
1132,2,373,2024-01-10,CardioMax,29
1133,2,1054,2024-01-10,CardioMax,24
1134,2,1085,2024-01-03,CardioMax,10
1135,2,1704,2024-01-23,CardioMax,20
1136,2,983,2024-01-23,CardioMax,23
1137,2,570,2024-01-31,CardioMax,27
1138,2,467,2024-01-23,CardioMax,19
1139,2,1704,2024-01-24,CardioMax,28
1140,2,338,2024-01-02,CardioMax,23
1141,2,906,2024-01-12,CardioMax,32
1142,2,373,2024-01-30,CardioMax,24
1143,2,1515,2024-01-03,CardioMax,34
1144,2,1001,2024-01-11,CardioMax,22
1145,2,741,2024-01-23,GlucoShield,32
1146,2,747,2024-01-19,CardioMax,22
1147,2,1660,2024-01-19,CardioMax,27
1148,2,1119,2024-01-09,CardioMax,34
1149,2,1375,2024-01-24,CardioMax,28
1150,2,1735,2024-01-15,CardioMax,30
1151,2,1736,2024-01-01,CardioMax,18
1152,2,709,2024-01-01,CardioMax,30
1153,2,1918,2024-01-16,CardioMax,20
1154,2,41,2024-01-18,CardioMax,14
1155,2,803,2024-01-16,CardioMax,23
1156,2,1735,2024-01-23,CardioMax,15
1157,2,1954,2024-02-22,CardioMax,17
1158,2,745,2024-02-07,CardioMax,22
1159,2,1165,2024-02-09,CardioMax,20
1160,2,667,2024-02-05,CardioMax,23
1161,2,1982,2024-02-26,CardioMax,24
1162,2,962,2024-02-09,CardioMax,38
1163,2,1184,2024-02-28,CardioMax,18
1164,2,261,2024-02-16,GlucoShield,22
1165,2,1413,2024-02-13,CardioMax,28
1166,2,553,2024-02-23,CardioMax,30
1167,2,965,2024-02-08,CardioMax,15
1168,2,1715,2024-02-28,CardioMax,18
1169,2,1933,2024-02-19,GlucoShield,29
1170,2,906,2024-02-08,CardioMax,23
1171,2,1639,2024-02-21,CardioMax,18
1172,2,105,2024-02-15,CardioMax,27
1173,2,1653,2024-02-14,CardioMax,30
1174,2,1179,2024-02-28,CardioMax,24
1175,2,1021,2024-02-26,CardioMax,27
1176,2,1720,2024-02-15,CardioMax,20
1177,2,1653,2024-02-01,CardioMax,25
1178,2,639,2024-02-29,CardioMax,27
1179,2,1552,2024-02-06,CardioMax,30
1180,2,210,2024-02-20,GlucoShield,31
1181,2,1606,2024-02-15,CardioMax,10
1182,2,1289,2024-02-02,CardioMax,34
1183,2,195,2024-02-05,CardioMax,20
1184,2,1304,2024-02-06,CardioMax,23
1185,2,1129,2024-02-19,CardioMax,29
1186,2,1140,2024-02-02,CardioMax,14
1187,2,635,2024-02-15,CardioMax,16
1188,2,552,2024-02-21,GlucoShield,26
1189,2,1492,2024-02-27,CardioMax,22
1190,2,518,2024-02-06,CardioMax,36
1191,2,962,2024-02-06,CardioMax,27
1192,2,1333,2024-02-21,CardioMax,31
1193,2,192,2024-02-07,GlucoShield,14
1194,2,1140,2024-02-08,CardioMax,37
1195,2,1133,2024-02-13,CardioMax,28
1196,2,1304,2024-02-20,CardioMax,14
1197,2,771,2024-02-29,CardioMax,25
1198,2,965,2024-02-21,CardioMax,19
1199,2,709,2024-02-08,CardioMax,22
1200,2,1575,2024-02-14,CardioMax,18
1201,2,268,2024-02-29,CardioMax,24
1202,2,1926,2024-02-09,CardioMax,22
1203,2,1184,2024-02-05,CardioMax,24
1204,2,1717,2024-02-26,CardioMax,24
1205,2,906,2024-02-09,CardioMax,11
1206,2,483,2024-03-25,CardioMax,25
1207,2,714,2024-03-15,CardioMax,34
1208,2,1675,2024-03-14,CardioMax,17
1209,2,1081,2024-03-26,CardioMax,13
1210,2,1085,2024-03-14,CardioMax,29
1211,2,1926,2024-03-06,CardioMax,25
1212,2,700,2024-03-25,GlucoShield,14
1213,2,1017,2024-03-18,CardioMax,18
1214,2,1586,2024-03-13,CardioMax,24
1215,2,1487,2024-03-06,CardioMax,23
1216,2,552,2024-03-27,CardioMax,14
1217,2,290,2024-03-25,CardioMax,12
1218,2,1351,2024-03-12,CardioMax,21
1219,2,518,2024-03-13,CardioMax,20
1220,2,1851,2024-03-29,GlucoShield,20
1221,2,263,2024-03-13,CardioMax,24
1222,2,697,2024-03-18,CardioMax,21
1223,2,105,2024-03-28,CardioMax,19
1224,2,1351,2024-03-11,CardioMax,24
1225,2,1720,2024-03-29,CardioMax,24
1226,2,1184,2024-03-25,GlucoShield,38
1227,2,1880,2024-03-04,CardioMax,29
1228,2,263,2024-03-06,GlucoShield,34
1229,2,195,2024-03-06,CardioMax,13
1230,2,1646,2024-03-20,CardioMax,14
1231,2,1665,2024-03-04,CardioMax,19
1232,2,1612,2024-03-07,CardioMax,44
1233,2,1562,2024-03-26,GlucoShield,23
1234,2,747,2024-03-29,CardioMax,21
1235,2,451,2024-03-08,CardioMax,27
1236,2,1871,2024-03-11,CardioMax,23
1237,2,661,2024-03-29,CardioMax,11
1238,2,848,2024-03-19,CardioMax,34
1239,2,1350,2024-03-27,CardioMax,31
1240,2,635,2024-03-08,GlucoShield,22
1241,2,1605,2024-03-21,CardioMax,27
1242,2,156,2024-03-22,CardioMax,35
1243,2,1546,2024-03-01,CardioMax,22
1244,2,1149,2024-03-01,CardioMax,20
1245,2,1125,2024-03-04,CardioMax,23
1246,2,974,2024-03-19,CardioMax,26
1247,2,559,2024-03-12,CardioMax,26
1248,2,986,2024-03-22,CardioMax,29
1249,2,965,2024-03-25,CardioMax,27
1250,2,1132,2024-03-22,CardioMax,19
1251,2,570,2024-03-12,CardioMax,20
1252,2,169,2024-03-07,CardioMax,22
1253,2,289,2024-03-19,CardioMax,17
1254,2,1350,2024-03-28,CardioMax,21
1255,2,41,2024-03-18,CardioMax,26
1256,2,1665,2024-03-22,CardioMax,32
1257,2,1333,2024-03-25,CardioMax,28
1258,2,1503,2024-03-27,CardioMax,32
1259,2,268,2024-04-10,CardioMax,24
1260,2,848,2024-04-23,CardioMax,20
1261,2,355,2024-04-10,CardioMax,31
1262,2,756,2024-04-22,CardioMax,22
1263,2,785,2024-04-18,CardioMax,34
1264,2,1987,2024-04-08,CardioMax,32
1265,2,1987,2024-04-02,CardioMax,27
1266,2,228,2024-04-17,CardioMax,25
1267,2,1394,2024-04-02,CardioMax,25
1268,2,93,2024-04-26,CardioMax,10
1269,2,49,2024-04-16,CardioMax,11
1270,2,214,2024-04-16,CardioMax,22
1271,2,1932,2024-04-02,CardioMax,29
1272,2,1898,2024-04-11,CardioMax,20
1273,2,402,2024-04-01,GlucoShield,27
1274,2,310,2024-04-01,CardioMax,36
1275,2,479,2024-04-19,CardioMax,18
1276,2,1071,2024-04-11,CardioMax,22
1277,2,1123,2024-04-04,CardioMax,23
